height,weight,label
140,72,fat
188,45,thin
163,45,thin
114,52,fat
146,66,fat
112,54,fat
122,42,fat
189,75,normal
115,59,fat
192,53,thin
110,74,fat
125,43,fat
143,59,fat
193,86,normal
140,51,fat
143,61,fat
139,46,normal
115,67,fat
130,67,fat
190,71,normal
113,44,fat
162,53,normal
132,60,fat
138,40,normal
120,43,fat
180,43,thin
154,42,thin
171,73,normal
149,80,fat
190,89,normal
190,68,normal
154,81,fat
118,82,fat
181,84,fat
121,45,fat
118,81,fat
130,90,fat
139,83,fat
167,58,normal
199,65,thin
155,40,thin
112,76,fat
156,54,normal
174,73,normal
127,84,fat
159,62,normal
127,72,fat
113,40,fat
191,48,thin
112,42,fat
191,70,normal
193,49,thin
145,78,fat
111,41,fat
129,51,fat
191,47,thin
185,64,normal
146,85,fat
193,68,thin
156,53,normal
160,55,normal
200,55,thin
145,64,fat
113,52,fat
143,64,fat
170,68,normal
144,49,normal
125,68,fat
137,88,fat
150,74,fat
167,80,fat
121,68,fat
128,87,fat
134,57,fat
155,54,normal
157,41,thin
138,60,fat
140,88,fat
125,88,fat
158,84,fat
112,76,fat
139,84,fat
165,83,fat
136,88,fat
194,58,thin
161,55,normal
158,81,fat
119,66,fat
169,72,fat
162,62,normal
135,70,fat
129,62,fat
160,53,normal
112,40,fat
198,60,thin
166,84,fat
167,64,normal
120,64,fat
186,75,normal
180,78,normal
114,81,fat
164,85,fat
196,62,thin
191,63,thin
186,49,thin
153,69,fat
194,71,normal
184,74,normal
159,42,thin
189,80,normal
173,65,normal
180,70,normal
146,57,fat
180,43,thin
160,76,fat
178,78,normal
199,73,thin
129,55,fat
141,53,fat
156,58,normal
179,61,normal
128,65,fat
111,40,fat
196,70,thin
121,46,fat
128,65,fat
176,78,fat
197,40,thin
134,89,fat
137,88,fat
171,79,fat
171,59,normal
169,68,normal
167,47,thin
178,41,thin
135,83,fat
187,51,thin
128,61,fat
118,60,fat
152,49,normal
117,85,fat
112,76,fat
166,86,fat
192,76,normal
178,85,fat
157,45,thin
186,66,normal
169,64,normal
112,63,fat
193,64,thin
113,80,fat
180,87,fat
159,40,thin
171,78,fat
123,54,fat
142,56,fat
175,59,normal
130,89,fat
187,47,thin
128,89,fat
186,40,thin
157,79,fat
154,62,fat
140,40,normal
118,87,fat
126,68,fat
182,59,thin
154,70,fat
199,51,thin
134,62,fat
166,43,thin
190,73,normal
199,46,thin
112,51,fat
196,56,thin
182,50,thin
118,41,fat
116,84,fat
165,79,fat
131,79,fat
196,66,thin
156,51,normal
135,83,fat
168,84,fat
132,67,fat
119,78,fat
162,59,normal
128,77,fat
112,82,fat
191,83,normal
186,57,thin
190,63,thin
191,62,thin
194,58,thin
188,52,thin
142,41,normal
199,64,thin
187,53,thin
116,73,fat
179,77,normal
145,88,fat
187,54,thin
123,76,fat
151,53,normal
175,58,normal
146,68,fat
153,88,fat
167,60,normal
165,66,normal
113,65,fat
112,89,fat
145,82,fat
150,82,fat
142,48,normal
147,46,normal
193,72,normal
116,68,fat
165,61,normal
159,43,thin
183,47,thin
155,81,fat
119,70,fat
135,78,fat
146,87,fat
126,55,fat
150,79,fat
110,48,fat
177,71,normal
155,55,normal
154,65,fat
142,64,fat
163,60,normal
174,42,thin
191,86,normal
188,58,thin
171,65,normal
160,58,normal
166,67,normal
199,44,thin
197,64,thin
195,54,thin
171,49,thin
158,42,thin
168,88,fat
173,42,thin
192,63,thin
174,86,fat
166,52,normal
194,66,thin
142,49,normal
116,76,fat
123,64,fat
194,73,normal
128,74,fat
177,76,normal
136,87,fat
164,50,normal
189,44,thin
171,58,normal
174,81,fat
142,43,normal
144,52,fat
150,52,normal
152,61,fat
189,41,thin
121,75,fat
130,67,fat
192,73,normal
152,49,normal
132,54,fat
181,55,thin
191,75,normal
135,41,normal
138,50,fat
136,58,fat
142,52,fat
135,52,fat
154,59,normal
138,75,fat
187,88,fat
145,65,fat
116,76,fat
112,61,fat
198,66,thin
173,75,fat
167,49,thin
115,76,fat
119,61,fat
177,62,normal
127,46,fat
167,45,thin
145,80,fat
143,80,fat
175,74,normal
173,73,normal
131,69,fat
132,57,fat
189,79,normal
153,60,fat
123,75,fat
182,55,thin
149,80,fat
171,69,normal
132,85,fat
154,78,fat
161,86,fat
127,66,fat
131,57,fat
129,80,fat
173,80,fat
135,86,fat
159,77,fat
138,58,fat
167,62,normal
136,83,fat
135,45,normal
153,68,fat
149,40,thin
126,59,fat
126,87,fat
158,85,fat
178,76,normal
151,74,fat
178,58,thin
131,49,fat
148,76,fat
154,63,fat
144,81,fat
179,43,thin
193,68,thin
126,67,fat
169,51,thin
126,43,fat
140,84,fat
117,47,fat
155,50,normal
116,75,fat
151,57,normal
167,43,thin
156,69,fat
125,69,fat
112,81,fat
111,67,fat
134,85,fat
171,69,normal
168,51,thin
168,69,normal
171,65,normal
182,70,normal
195,47,thin
111,79,fat
175,74,normal
167,41,thin
130,49,fat
161,86,fat
191,83,normal
195,63,thin
171,80,fat
111,41,fat
193,86,normal
189,53,thin
192,72,normal
121,75,fat
160,84,fat
152,51,normal
189,82,normal
165,85,fat
199,79,normal
118,88,fat
131,56,fat
126,87,fat
196,57,thin
176,56,thin
188,74,normal
144,50,normal
128,56,fat
164,88,fat
192,72,normal
182,84,fat
117,63,fat
182,51,thin
177,69,normal
122,58,fat
151,69,fat
156,86,fat
123,44,fat
165,68,normal
124,61,fat
139,41,normal
152,71,fat
127,89,fat
146,56,fat
186,79,normal
134,76,fat
113,57,fat
127,74,fat
167,40,thin
145,70,fat
131,51,fat
159,73,fat
169,48,thin
133,86,fat
150,51,normal
147,84,fat
144,47,normal
146,79,fat
138,71,fat
146,86,fat
143,45,normal
128,62,fat
169,79,fat
116,76,fat
198,61,thin
131,73,fat
190,61,thin
182,83,fat
135,67,fat
170,79,fat
144,49,normal
132,79,fat
159,54,normal
182,70,normal
159,48,normal
128,65,fat
188,45,thin
199,76,normal
147,46,normal
181,86,fat
147,44,normal
115,53,fat
177,76,normal
134,50,fat
142,50,normal
195,50,thin
183,86,fat
183,89,fat
195,48,thin
151,78,fat
184,70,normal
166,56,normal
197,88,normal
153,77,fat
134,63,fat
185,90,fat
146,58,fat
157,63,fat
169,70,normal
142,60,fat
175,54,thin
114,51,fat
171,78,fat
122,46,fat
171,41,thin
162,81,fat
118,55,fat
156,45,thin
192,43,thin
172,56,normal
188,82,normal
153,43,thin
188,78,normal
151,44,normal
193,57,thin
146,69,fat
186,90,fat
169,71,normal
134,90,fat
137,61,fat
166,46,thin
154,47,normal
114,64,fat
136,81,fat
153,41,thin
200,60,thin
147,40,normal
171,56,normal
144,44,normal
164,73,fat
142,72,fat
120,66,fat
160,48,normal
194,81,normal
140,68,fat
164,74,fat
114,53,fat
184,42,thin
138,52,fat
173,60,normal
127,48,fat
134,65,fat
166,88,fat
136,47,fat
165,51,normal
123,59,fat
152,86,fat
147,61,fat
162,54,normal
182,41,thin
147,68,fat
166,62,normal
181,47,thin
126,46,fat
195,61,thin
169,61,normal
163,66,normal
120,52,fat
151,61,fat
134,88,fat
162,49,normal
115,63,fat
134,61,fat
200,64,thin
135,54,fat
153,82,fat
135,73,fat
184,44,thin
114,52,fat
182,80,normal
144,51,normal
166,57,normal
173,84,fat
188,45,thin
111,53,fat
159,41,thin
121,78,fat
189,69,normal
172,80,fat
118,64,fat
185,83,normal
116,42,fat
110,62,fat
120,41,fat
120,55,fat
193,80,normal
154,88,fat
164,82,fat
192,56,thin
176,88,fat
189,76,normal
150,73,fat
136,41,normal
188,45,thin
125,52,fat
199,86,normal
127,90,fat
149,40,thin
170,64,normal
186,48,thin
115,49,fat
167,62,normal
153,52,normal
143,60,fat
185,61,thin
151,45,normal
159,40,thin
177,89,fat
165,84,fat
123,73,fat
176,50,thin
111,51,fat
125,88,fat
167,78,fat
144,75,fat
170,45,thin
155,48,normal
167,44,thin
158,84,fat
138,89,fat
155,53,normal
115,70,fat
164,60,normal
161,65,fat
137,66,fat
133,40,normal
146,67,fat
131,48,fat
148,85,fat
153,72,fat
156,63,fat
134,90,fat
174,41,thin
112,85,fat
124,53,fat
183,51,thin
161,53,normal
169,47,thin
172,72,normal
149,77,fat
186,66,normal
113,88,fat
149,89,fat
180,70,normal
170,83,fat
182,62,normal
174,58,normal
145,40,normal
151,61,fat
153,75,fat
112,84,fat
148,66,fat
133,43,normal
181,56,thin
152,76,fat
160,85,fat
129,42,fat
158,63,fat
150,61,fat
114,74,fat
180,90,fat
176,56,thin
122,63,fat
167,83,fat
173,68,normal
114,88,fat
114,70,fat
131,42,normal
177,85,fat
147,51,normal
174,83,fat
184,50,thin
200,52,thin
136,58,fat
139,49,fat
141,85,fat
125,72,fat
119,48,fat
120,56,fat
165,43,thin
190,46,thin
159,61,normal
124,56,fat
154,61,fat
178,45,thin
180,59,thin
169,78,fat
152,72,fat
198,78,normal
155,58,normal
182,50,thin
115,60,fat
191,67,thin
141,53,fat
142,61,fat
151,74,fat
142,85,fat
136,52,fat
149,84,fat
173,67,normal
175,89,fat
199,57,thin
136,73,fat
126,52,fat
170,67,normal
172,62,normal
167,42,thin
198,71,thin
120,50,fat
147,48,normal
146,80,fat
138,79,fat
182,64,normal
131,87,fat
191,74,normal
121,44,fat
199,89,normal
196,78,normal
172,59,normal
178,43,thin
183,71,normal
144,52,fat
176,52,thin
154,52,normal
153,74,fat
175,53,thin
136,78,fat
143,90,fat
193,40,thin
185,90,fat
163,59,normal
162,90,fat
139,83,fat
135,78,fat
164,40,thin
196,89,normal
174,63,normal
146,52,normal
139,58,fat
139,73,fat
150,73,fat
122,57,fat
179,85,fat
177,80,fat
116,85,fat
171,86,fat
128,61,fat
175,85,fat
125,60,fat
121,53,fat
146,80,fat
161,63,normal
152,82,fat
131,53,fat
133,85,fat
154,66,fat
184,55,thin
199,88,normal
195,82,normal
122,75,fat
163,56,normal
191,76,normal
137,63,fat
167,55,normal
112,44,fat
114,74,fat
129,77,fat
147,74,fat
149,73,fat
138,66,fat
154,81,fat
139,48,normal
193,44,thin
194,47,thin
125,54,fat
160,61,normal
178,89,fat
143,40,normal
123,79,fat
158,53,normal
141,73,fat
180,88,fat
158,67,fat
134,40,normal
122,82,fat
138,54,fat
121,65,fat
136,82,fat
121,76,fat
152,42,thin
134,71,fat
183,60,thin
133,68,fat
191,71,normal
134,43,normal
171,46,thin
181,77,normal
174,51,thin
191,80,normal
171,80,fat
130,43,fat
144,68,fat
148,68,fat
126,67,fat
148,75,fat
171,86,fat
181,53,thin
170,89,fat
126,89,fat
179,42,thin
177,43,thin
131,45,fat
144,78,fat
115,42,fat
117,84,fat
119,89,fat
131,46,fat
196,65,thin
173,79,fat
169,58,normal
146,69,fat
149,84,fat
186,52,thin
159,87,fat
125,84,fat
174,82,fat
184,41,thin
170,52,thin
198,60,thin
170,51,thin
125,86,fat
134,47,fat
179,69,normal
154,67,fat
130,57,fat
153,61,fat
172,84,fat
144,47,normal
187,86,normal
140,88,fat
170,59,normal
128,86,fat
172,71,normal
186,81,normal
158,79,fat
138,84,fat
125,79,fat
179,51,thin
192,40,thin
169,50,thin
138,64,fat
194,54,thin
121,58,fat
195,68,thin
142,62,fat
156,61,fat
160,61,normal
181,42,thin
119,76,fat
164,83,fat
148,45,normal
122,42,fat
135,77,fat
139,76,fat
150,41,thin
181,50,thin
200,89,normal
129,51,fat
193,79,normal
165,77,fat
194,56,thin
157,72,fat
150,46,normal
115,40,fat
111,79,fat
187,66,normal
159,63,normal
160,83,fat
125,43,fat
197,68,thin
158,76,fat
140,64,fat
175,56,thin
129,67,fat
151,44,normal
153,70,fat
169,80,fat
159,50,normal
187,43,thin
164,43,thin
164,57,normal
191,57,thin
175,67,normal
173,75,fat
183,90,fat
112,64,fat
163,55,normal
192,70,normal
190,45,thin
163,85,fat
193,85,normal
185,88,fat
142,71,fat
171,76,fat
111,86,fat
127,41,fat
170,43,thin
151,54,normal
178,46,thin
174,71,normal
177,52,thin
139,60,fat
156,77,fat
200,90,normal
143,78,fat
155,89,fat
144,69,fat
163,74,fat
148,53,normal
171,69,normal
187,75,normal
160,77,fat
111,76,fat
127,70,fat
121,57,fat
183,56,thin
119,81,fat
159,71,fat
113,41,fat
198,71,thin
181,86,fat
153,48,normal
186,84,normal
195,60,thin
135,60,fat
126,53,fat
129,81,fat
187,76,normal
199,52,thin
191,40,thin
185,60,thin
177,48,thin
117,54,fat
168,68,normal
111,89,fat
175,80,fat
190,71,normal
120,84,fat
123,88,fat
121,60,fat
150,56,normal
163,71,fat
121,86,fat
144,63,fat
177,48,thin
183,63,normal
177,56,thin
152,53,normal
169,45,thin
193,47,thin
164,83,fat
155,65,fat
136,83,fat
197,75,normal
155,45,normal
123,59,fat
137,72,fat
128,71,fat
172,65,normal
199,89,normal
162,83,fat
124,50,fat
154,68,fat
132,68,fat
111,55,fat
168,42,thin
139,55,fat
131,60,fat
168,73,fat
156,60,normal
126,89,fat
175,89,fat
135,80,fat
163,41,thin
172,53,thin
151,54,normal
191,50,thin
129,80,fat
145,47,normal
125,67,fat
166,63,normal
169,72,fat
197,80,normal
170,57,normal
151,81,fat
141,58,fat
189,46,thin
161,88,fat
174,72,normal
141,81,fat
148,42,normal
183,88,fat
178,51,thin
191,43,thin
195,87,normal
197,71,thin
172,54,thin
179,70,normal
194,49,thin
163,55,normal
125,69,fat
193,89,normal
133,41,normal
162,66,fat
148,55,fat
180,48,thin
121,53,fat
165,47,thin
163,52,normal
171,62,normal
162,47,thin
119,40,fat
199,62,thin
177,73,normal
194,84,normal
197,75,normal
110,46,fat
143,46,normal
180,42,thin
139,42,normal
177,68,normal
162,46,thin
136,52,fat
121,68,fat
179,42,thin
192,61,thin
165,70,fat
192,69,normal
171,64,normal
137,45,normal
180,42,thin
126,41,fat
191,59,thin
145,72,fat
156,54,normal
162,45,thin
152,49,normal
129,54,fat
178,64,normal
199,48,thin
157,69,fat
190,90,normal
117,56,fat
132,69,fat
185,86,fat
184,46,thin
142,50,normal
137,70,fat
171,77,fat
139,66,fat
164,66,normal
125,75,fat
156,83,fat
199,80,normal
130,70,fat
119,55,fat
111,50,fat
133,70,fat
154,80,fat
155,77,fat
129,86,fat
134,41,normal
154,58,normal
113,64,fat
174,65,normal
116,44,fat
114,83,fat
152,84,fat
162,40,thin
129,76,fat
180,78,normal
144,86,fat
176,89,fat
168,80,fat
175,85,fat
161,67,fat
143,54,fat
192,90,normal
172,51,thin
180,42,thin
148,75,fat
120,41,fat
187,48,thin
157,64,fat
170,41,thin
164,83,fat
132,42,normal
191,70,normal
127,57,fat
138,71,fat
138,86,fat
148,60,fat
159,57,normal
122,53,fat
135,63,fat
186,76,normal
151,84,fat
140,53,fat
183,88,fat
132,65,fat
195,58,thin
111,58,fat
188,60,thin
182,48,thin
192,85,normal
194,74,normal
116,42,fat
137,88,fat
197,88,normal
179,54,thin
166,49,thin
132,88,fat
175,90,fat
114,47,fat
129,86,fat
112,90,fat
150,66,fat
143,79,fat
156,45,thin
183,63,normal
141,64,fat
119,62,fat
140,69,fat
200,70,thin
150,85,fat
197,41,thin
192,45,thin
118,59,fat
146,40,normal
120,64,fat
146,46,normal
144,90,fat
120,70,fat
200,71,thin
192,80,normal
148,62,fat
118,66,fat
144,82,fat
135,81,fat
192,85,normal
184,90,fat
198,90,normal
153,61,fat
178,89,fat
118,81,fat
153,42,thin
146,55,fat
184,81,normal
188,54,thin
133,59,fat
188,74,normal
135,56,fat
184,41,thin
154,85,fat
153,61,fat
157,88,fat
171,72,normal
199,86,normal
169,40,thin
128,72,fat
188,82,normal
181,65,normal
179,62,normal
161,68,fat
187,42,thin
189,55,thin
142,63,fat
171,83,fat
166,62,normal
148,67,fat
129,80,fat
185,45,thin
120,62,fat
134,66,fat
186,66,normal
172,53,thin
116,42,fat
147,83,fat
115,66,fat
171,50,thin
118,81,fat
130,72,fat
122,58,fat
166,43,thin
163,84,fat
146,45,normal
133,72,fat
171,64,normal
179,72,normal
130,62,fat
132,66,fat
193,63,thin
150,80,fat
181,87,fat
193,87,normal
176,68,normal
170,49,thin
144,81,fat
164,54,normal
191,43,thin
139,88,fat
192,43,thin
173,46,thin
176,74,normal
189,68,normal
168,55,normal
198,40,thin
177,52,thin
131,62,fat
193,79,normal
124,69,fat
164,60,normal
111,68,fat
197,72,normal
170,72,normal
150,85,fat
136,71,fat
174,89,fat
143,85,fat
172,48,thin
197,87,normal
153,48,normal
132,64,fat
188,67,normal
149,81,fat
169,45,thin
145,41,normal
138,50,fat
123,72,fat
110,60,fat
143,66,fat
177,56,thin
190,75,normal
124,53,fat
161,40,thin
181,66,normal
154,84,fat
140,79,fat
119,55,fat
124,59,fat
197,75,normal
178,57,thin
187,44,thin
140,76,fat
155,74,fat
150,76,fat
143,46,normal
135,70,fat
129,76,fat
118,89,fat
197,63,thin
161,62,normal
199,64,thin
190,42,thin
191,69,normal
128,68,fat
131,72,fat
174,69,normal
152,44,normal
113,80,fat
190,73,normal
149,46,normal
164,44,thin
193,45,thin
119,70,fat
171,53,thin
186,52,thin
137,71,fat
170,52,thin
199,89,normal
179,40,thin
164,70,fat
136,65,fat
114,85,fat
111,57,fat
155,57,normal
174,66,normal
134,81,fat
177,58,normal
159,51,normal
161,81,fat
125,49,fat
125,54,fat
199,52,thin
176,78,fat
142,58,fat
112,63,fat
138,47,normal
199,84,normal
168,68,normal
116,58,fat
181,50,thin
197,50,thin
127,79,fat
186,77,normal
114,47,fat
186,78,normal
172,79,fat
173,73,normal
146,82,fat
123,87,fat
162,51,normal
134,47,fat
163,83,fat
126,83,fat
152,82,fat
167,68,normal
111,74,fat
197,45,thin
179,82,fat
187,43,thin
137,41,normal
191,85,normal
126,64,fat
165,55,normal
124,45,fat
152,88,fat
119,57,fat
122,48,fat
156,44,thin
110,50,fat
125,74,fat
182,41,thin
141,51,fat
156,85,fat
144,53,fat
155,77,fat
161,79,fat
185,82,normal
114,73,fat
183,48,thin
188,50,thin
135,47,fat
167,52,normal
179,61,normal
139,58,fat
166,64,normal
154,59,normal
177,42,thin
186,63,thin
136,80,fat
172,74,fat
160,77,fat
190,65,thin
162,52,normal
163,54,normal
161,72,fat
174,69,normal
114,67,fat
140,68,fat
110,64,fat
121,41,fat
142,76,fat
137,46,normal
127,67,fat
118,42,fat
189,44,thin
158,74,fat
133,90,fat
137,80,fat
143,61,fat
196,89,normal
139,62,fat
172,66,normal
197,83,normal
174,72,normal
171,75,fat
183,62,normal
147,55,fat
195,64,thin
199,53,thin
171,73,normal
148,84,fat
189,62,thin
120,84,fat
199,86,normal
157,48,normal
174,61,normal
140,47,normal
183,54,thin
131,88,fat
191,78,normal
141,42,normal
117,83,fat
126,51,fat
154,87,fat
165,48,thin
172,64,normal
140,61,fat
136,84,fat
120,81,fat
192,60,thin
122,46,fat
136,88,fat
195,78,normal
187,57,thin
174,80,fat
139,79,fat
133,90,fat
175,81,fat
183,81,normal
133,58,fat
114,76,fat
144,41,normal
179,58,thin
116,79,fat
166,83,fat
115,54,fat
125,64,fat
190,90,normal
154,68,fat
144,87,fat
174,62,normal
119,69,fat
119,40,fat
187,68,normal
120,88,fat
140,61,fat
162,69,fat
189,57,thin
140,62,fat
137,74,fat
122,44,fat
153,56,normal
191,61,thin
115,84,fat
128,62,fat
143,52,fat
190,40,thin
156,54,normal
137,42,normal
182,57,thin
153,80,fat
161,57,normal
137,50,fat
197,72,normal
129,76,fat
135,77,fat
161,41,thin
152,40,thin
122,59,fat
133,40,normal
195,72,normal
143,89,fat
185,46,thin
166,47,thin
161,77,fat
198,70,thin
122,71,fat
182,49,thin
148,43,normal
132,67,fat
188,48,thin
188,45,thin
125,84,fat
161,75,fat
131,45,fat
160,53,normal
169,48,thin
180,90,fat
194,40,thin
131,60,fat
199,86,normal
153,57,normal
175,85,fat
188,74,normal
174,76,fat
184,53,thin
128,65,fat
143,49,normal
151,74,fat
133,87,fat
111,46,fat
136,84,fat
173,73,normal
122,41,fat
111,72,fat
191,70,normal
112,76,fat
157,52,normal
186,57,thin
189,62,thin
174,82,fat
131,57,fat
151,90,fat
127,72,fat
117,88,fat
118,76,fat
163,45,thin
116,75,fat
166,44,thin
176,81,fat
177,85,fat
152,78,fat
189,81,normal
116,59,fat
119,79,fat
127,89,fat
147,86,fat
193,74,normal
185,90,fat
134,54,fat
177,62,normal
197,45,thin
163,57,normal
156,80,fat
198,49,thin
195,49,thin
195,45,thin
190,87,normal
127,42,fat
178,87,fat
172,57,normal
182,48,thin
179,81,fat
144,70,fat
199,62,thin
163,85,fat
118,49,fat
156,84,fat
161,70,fat
189,43,thin
187,89,fat
193,48,thin
128,57,fat
152,62,fat
134,41,normal
151,67,fat
199,88,normal
191,62,thin
150,52,normal
168,63,normal
189,73,normal
181,57,thin
197,47,thin
198,43,thin
191,51,thin
190,69,normal
160,66,fat
186,44,thin
132,49,fat
189,71,normal
171,52,thin
115,69,fat
127,52,fat
135,86,fat
145,60,fat
121,70,fat
110,48,fat
125,50,fat
126,47,fat
146,58,fat
149,51,normal
139,59,fat
184,44,thin
155,70,fat
130,65,fat
142,71,fat
124,80,fat
199,61,thin
141,65,fat
119,85,fat
195,55,thin
126,79,fat
122,48,fat
156,86,fat
126,83,fat
136,53,fat
148,46,normal
164,49,thin
183,87,fat
150,49,normal
159,80,fat
123,86,fat
191,75,normal
158,82,fat
185,62,thin
168,51,thin
121,74,fat
138,47,normal
198,89,normal
113,46,fat
181,72,normal
147,40,normal
185,84,normal
185,87,fat
113,79,fat
154,75,fat
135,54,fat
120,64,fat
188,70,normal
161,58,normal
198,88,normal
148,78,fat
172,66,normal
117,53,fat
138,84,fat
151,79,fat
113,72,fat
184,71,normal
139,89,fat
128,88,fat
190,75,normal
184,62,thin
175,75,normal
126,41,fat
149,73,fat
163,63,normal
178,41,thin
173,75,fat
126,62,fat
175,89,fat
170,69,normal
179,45,thin
165,72,fat
122,88,fat
120,65,fat
178,41,thin
132,57,fat
195,51,thin
150,68,fat
154,58,normal
168,83,fat
127,89,fat
126,61,fat
117,56,fat
168,68,normal
158,47,normal
162,72,fat
192,86,normal
182,66,normal
158,90,fat
148,82,fat
179,67,normal
185,40,thin
175,46,thin
193,40,thin
134,66,fat
116,60,fat
170,81,fat
111,56,fat
181,90,fat
144,43,normal
123,49,fat
197,52,thin
125,90,fat
172,49,thin
186,63,thin
142,69,fat
152,59,fat
140,82,fat
153,88,fat
148,83,fat
188,53,thin
111,63,fat
142,68,fat
119,78,fat
154,78,fat
180,49,thin
194,46,thin
153,57,normal
170,89,fat
128,88,fat
183,52,thin
154,47,normal
146,48,normal
200,64,thin
115,73,fat
194,78,normal
198,42,thin
193,75,normal
195,58,thin
180,60,normal
150,63,fat
123,40,fat
150,63,fat
190,89,normal
125,55,fat
127,51,fat
185,85,normal
119,88,fat
195,73,normal
134,89,fat
149,59,fat
115,80,fat
173,77,fat
191,63,thin
179,64,normal
163,57,normal
121,50,fat
164,69,fat
139,57,fat
152,87,fat
122,84,fat
157,67,fat
192,51,thin
122,57,fat
196,47,thin
174,49,thin
135,64,fat
135,47,fat
174,53,thin
136,53,fat
188,75,normal
140,60,fat
155,87,fat
173,40,thin
115,40,fat
167,69,normal
125,59,fat
178,57,thin
134,42,normal
172,68,normal
119,86,fat
111,64,fat
139,74,fat
146,76,fat
125,63,fat
110,58,fat
170,69,normal
196,70,thin
148,41,normal
114,49,fat
198,60,thin
119,52,fat
195,83,normal
156,49,normal
139,70,fat
128,74,fat
179,59,thin
176,67,normal
200,88,normal
139,61,fat
194,74,normal
135,40,normal
195,79,normal
144,73,fat
110,56,fat
145,61,fat
121,53,fat
194,43,thin
156,51,normal
156,86,fat
185,89,fat
173,75,fat
148,73,fat
192,40,thin
115,86,fat
177,51,thin
123,85,fat
143,70,fat
130,59,fat
110,49,fat
128,69,fat
174,89,fat
129,80,fat
185,72,normal
153,53,normal
130,60,fat
177,59,normal
171,47,thin
163,73,fat
149,49,normal
182,56,thin
145,84,fat
125,53,fat
164,66,normal
150,40,thin
144,48,normal
116,72,fat
122,84,fat
130,89,fat
130,54,fat
175,64,normal
158,60,normal
191,82,normal
146,81,fat
155,43,thin
124,70,fat
141,70,fat
179,53,thin
126,76,fat
128,53,fat
190,89,normal
186,80,normal
114,48,fat
133,41,normal
117,51,fat
196,42,thin
159,83,fat
145,83,fat
174,40,thin
133,82,fat
182,48,thin
119,62,fat
149,69,fat
172,69,normal
192,56,thin
183,66,normal
129,87,fat
131,85,fat
